chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
chr17	41965000	41970000	chr17	42015000	42020000	506557	506567	0	0	0.6271641711	0.0000000000	0.0000000000
chr17	41960000	41965000	chr17	42180000	42185000	506556	506600	0	0	0.4072465241	0.0000000000	0.0000000000
chr17	41965000	41970000	chr17	42525000	42530000	506557	506669	0	0	0.5385445112	0.0000000000	0.0000000000
chr17	41995000	42000000	chr17	42675000	42680000	506563	506699	0	0	0.3330314675	0.0000000048	0.0000000056
chr17	42015000	42020000	chr17	42400000	42405000	506567	506644	0	0	0.3711554050	0.0000000000	0.0000000001
chr17	42020000	42025000	chr17	42530000	42535000	506568	506670	0	0	0.6140479544	0.0000000000	0.0000000000
chr17	42025000	42030000	chr17	42110000	42115000	506569	506586	0	0	0.7412547542	0.0000000000	0.0000000000
chr17	42025000	42030000	chr17	42180000	42185000	506569	506600	0	0	0.4131470958	0.0000000000	0.0000000000
chr17	42025000	42030000	chr17	42295000	42300000	506569	506623	0	0	0.4562539454	0.0000000000	0.0000000000
chr17	42030000	42035000	chr17	42050000	42055000	506570	506574	0	0	0.3439474231	0.0000002325	0.0000002373
chr17	42065000	42070000	chr17	42530000	42535000	506577	506670	0	0	0.5422453399	0.0000000000	0.0000000000
chr17	42070000	42075000	chr17	42180000	42185000	506578	506600	0	0	0.3635829509	0.0000000001	0.0000000002
chr17	42070000	42075000	chr17	42100000	42105000	506578	506584	0	0	0.4085646187	0.0000000000	0.0000000001
chr17	42120000	42125000	chr17	42180000	42185000	506588	506600	0	0	0.5799742996	0.0000000000	0.0000000000
chr17	42125000	42130000	chr17	42530000	42535000	506589	506670	0	0	0.6774838724	0.0000000000	0.0000000000
chr17	42125000	42130000	chr17	42295000	42300000	506589	506623	0	0	0.6035515172	0.0000000000	0.0000000000
chr17	42130000	42135000	chr17	42400000	42405000	506590	506644	0	0	0.4355585649	0.0000000000	0.0000000000
chr17	42135000	42140000	chr17	42675000	42680000	506591	506699	0	0	0.4163005831	0.0000000000	0.0000000000
chr17	42225000	42230000	chr17	42530000	42535000	506609	506670	0	0	0.5593510776	0.0000000000	0.0000000000
chr17	42175000	42180000	chr17	42295000	42300000	506599	506623	0	0	0.3572049792	0.0000000003	0.0000000003
chr17	42220000	42225000	chr17	42300000	42305000	506608	506624	0	0	0.5268756804	0.0000000000	0.0000000000
chr17	42315000	42320000	chr17	42520000	42525000	506627	506668	0	0	0.6347996296	0.0000000000	0.0000000000
chr17	42320000	42325000	chr17	42675000	42680000	506628	506699	0	0	0.4851927013	0.0000000000	0.0000000000
chr17	42320000	42325000	chr17	42405000	42410000	506628	506645	0	0	0.7538116246	0.0000000000	0.0000000000
chr17	42420000	42425000	chr17	42520000	42525000	506648	506668	0	0	0.8090513062	0.0000000000	0.0000000000
chr17	42420000	42425000	chr17	42675000	42680000	506648	506699	0	0	0.4363037127	0.0000000000	0.0000000000
chr17	42430000	42435000	chr17	42460000	42465000	506650	506656	0	0	0.3303388126	0.0000001825	0.0000001868
chr17	42485000	42490000	chr17	42505000	42510000	506661	506665	0	0	0.3671341728	0.0000000279	0.0000000302
chr17	42575000	42580000	chr17	42765000	42770000	506679	506717	0	0	0.7195192872	0.0000000000	0.0000000000
chr17	42575000	42580000	chr17	42825000	42830000	506679	506729	0	0	0.6284617215	0.0000000000	0.0000000000
chr17	42575000	42580000	chr17	42675000	42680000	506679	506699	0	0	0.6226162141	0.0000000000	0.0000000000
chr17	42580000	42585000	chr17	42935000	42940000	506680	506751	0	0	0.6529810311	0.0000000000	0.0000000000
chr17	42670000	42675000	chr17	42995000	43000000	506698	506763	0	0	0.3212063129	0.0000000179	0.0000000197
chr17	42720000	42725000	chr17	42825000	42830000	506708	506729	0	0	0.8465865197	0.0000000000	0.0000000000
chr17	42720000	42725000	chr17	42935000	42940000	506708	506751	0	0	0.8080417760	0.0000000000	0.0000000000
chr17	42720000	42725000	chr17	42765000	42770000	506708	506717	0	0	0.5047755868	0.0000000000	0.0000000000
chr17	42785000	42790000	chr17	42815000	42820000	506721	506727	0	0	0.5698443854	0.0000000000	0.0000000000
chr17	42845000	42850000	chr17	42930000	42935000	506733	506750	0	0	0.8447513066	0.0000000000	0.0000000000
chr17	42840000	42845000	chr17	42995000	43000000	506732	506763	0	0	0.7449652090	0.0000000000	0.0000000000
chr17	42835000	42840000	chr17	43215000	43220000	506731	506807	0	0	0.3930408698	0.0000000039	0.0000000046
chr17	42955000	42960000	chr17	42990000	42995000	506755	506762	0	0	0.6065919331	0.0000000000	0.0000000000
chr17	43015000	43020000	chr17	43310000	43315000	506767	506826	0	0	0.7857835361	0.0000000000	0.0000000000
chr17	43020000	43025000	chr17	43215000	43220000	506768	506807	0	0	0.6375206291	0.0000000000	0.0000000000
chr17	43025000	43030000	chr17	43120000	43125000	506769	506788	0	0	0.4988280609	0.0000000000	0.0000000000
chr17	43035000	43040000	chr17	43065000	43070000	506771	506777	0	0	0.3706688642	0.0000000033	0.0000000039
chr17	43120000	43125000	chr17	43310000	43315000	506788	506826	0	0	0.6208088227	0.0000000000	0.0000000000
chr17	43130000	43135000	chr17	43160000	43165000	506790	506796	0	0	0.6289103698	0.0000000000	0.0000000000
chr17	43125000	43130000	chr17	43215000	43220000	506789	506807	0	0	0.3219478948	0.0000022156	0.0000022264
chr17	43180000	43185000	chr17	43205000	43210000	506800	506805	0	0	0.6598230366	0.0000000000	0.0000000000
chr17	43230000	43235000	chr17	43385000	43390000	506810	506841	0	0	0.4132650456	0.0000000731	0.0000000763
chr17	43335000	43340000	chr17	43360000	43365000	506831	506836	0	0	0.4773498215	0.0000000000	0.0000000000
chr17	43395000	43400000	chr17	43475000	43480000	506843	506859	0	0	0.8016795236	0.0000000000	0.0000000000
chr17	43385000	43390000	chr17	43550000	43555000	506841	506874	0	0	0.5050070033	0.0000000000	0.0000000000
chr17	43390000	43395000	chr17	43675000	43680000	506842	506899	0	0	0.6397174427	0.0000000000	0.0000000000
chr17	43380000	43385000	chr17	43725000	43730000	506840	506909	0	0	0.3605364986	0.0000000002	0.0000000002
chr17	43390000	43395000	chr17	43775000	43780000	506842	506919	0	0	0.3181722060	0.0000000249	0.0000000270
chr17	43520000	43525000	chr17	43675000	43680000	506868	506899	0	0	0.7122864717	0.0000000000	0.0000000000
chr17	43520000	43525000	chr17	43570000	43575000	506868	506878	0	0	0.7662029314	0.0000000000	0.0000000000
chr17	43570000	43575000	chr17	43760000	43765000	506878	506916	0	0	0.7941047370	0.0000000000	0.0000000000
chr17	43685000	43690000	chr17	43760000	43765000	506901	506916	0	0	0.7511882990	0.0000000000	0.0000000000
chr17	43690000	43695000	chr17	43845000	43850000	506902	506933	0	0	0.7483750232	0.0000000000	0.0000000000
chr17	43705000	43710000	chr17	44005000	44010000	506905	506965	0	0	0.3595898034	0.0000000002	0.0000000003
chr17	43785000	43790000	chr17	43845000	43850000	506921	506933	0	0	0.7534926185	0.0000000000	0.0000000000
chr17	43790000	43795000	chr17	43995000	44000000	506922	506963	0	0	0.4801023084	0.0000000000	0.0000000000
chr17	43875000	43880000	chr17	43990000	43995000	506939	506962	0	0	0.6330657212	0.0000000000	0.0000000000
chr17	43940000	43945000	chr17	44165000	44170000	506952	506997	0	0	0.7164922994	0.0000000000	0.0000000000
chr17	43880000	43885000	chr17	43925000	43930000	506940	506949	0	0	0.4055651113	0.0000000000	0.0000000000
chr17	43875000	43880000	chr17	44040000	44045000	506939	506972	0	0	0.3935696457	0.0000000000	0.0000000000
chr17	43875000	43880000	chr17	44350000	44355000	506939	507034	0	0	0.3241314951	0.0000000130	0.0000000145
chr17	43940000	43945000	chr17	43995000	44000000	506952	506963	0	0	0.7176849037	0.0000000000	0.0000000000
chr17	43940000	43945000	chr17	44040000	44045000	506952	506972	0	0	0.5820750666	0.0000000000	0.0000000000
chr17	43940000	43945000	chr17	44350000	44355000	506952	507034	0	0	0.4845032614	0.0000000000	0.0000000000
chr17	43940000	43945000	chr17	44115000	44120000	506952	506987	0	0	0.4769885663	0.0000000000	0.0000000000
chr17	44005000	44010000	chr17	44165000	44170000	506965	506997	0	0	0.5641820839	0.0000000000	0.0000000000
chr17	44070000	44075000	chr17	44115000	44120000	506978	506987	0	0	0.5573671886	0.0000000000	0.0000000000
chr17	44005000	44010000	chr17	44340000	44345000	506965	507032	0	0	0.4385786578	0.0000000000	0.0000000000
chr17	44070000	44075000	chr17	44340000	44345000	506978	507032	0	0	0.4633767917	0.0000000000	0.0000000000
chr17	44075000	44080000	chr17	44165000	44170000	506979	506997	0	0	0.3556103476	0.0000000003	0.0000000004
chr17	44130000	44135000	chr17	44335000	44340000	506990	507031	0	0	0.3665851120	0.0000000001	0.0000000001
chr17	44145000	44150000	chr17	44165000	44170000	506993	506997	0	0	0.5212511951	0.0000000000	0.0000000000
chr17	44205000	44210000	chr17	44330000	44335000	507005	507030	0	0	0.7492304458	0.0000000000	0.0000000000
chr17	44205000	44210000	chr17	44520000	44525000	507005	507068	0	0	0.5834765508	0.0000000000	0.0000000000
chr17	44205000	44210000	chr17	44635000	44640000	507005	507091	0	0	0.4634207184	0.0000000000	0.0000000000
chr17	44395000	44400000	chr17	44520000	44525000	507043	507068	0	0	0.7249592574	0.0000000000	0.0000000000
chr17	44370000	44375000	chr17	44755000	44760000	507038	507115	0	0	0.5094980249	0.0000000000	0.0000000000
chr17	44395000	44400000	chr17	44640000	44645000	507043	507092	0	0	0.5522790795	0.0000000000	0.0000000000
chr17	44410000	44415000	chr17	44435000	44440000	507046	507051	0	0	0.3763262737	0.0000000044	0.0000000051
chr17	44530000	44535000	chr17	44630000	44635000	507070	507090	0	0	0.5579821301	0.0000000000	0.0000000000
chr17	44530000	44535000	chr17	44755000	44760000	507070	507115	0	0	0.4318835664	0.0000000000	0.0000000000
chr17	44535000	44540000	chr17	44560000	44565000	507071	507076	0	0	0.4833639912	0.0000000000	0.0000000000
chr17	44545000	44550000	chr17	44820000	44825000	507073	507128	0	0	0.3436691855	0.0000000014	0.0000000017
chr17	44550000	44555000	chr17	44895000	44900000	507074	507143	0	0	0.3138808158	0.0000000394	0.0000000420
chr17	44580000	44585000	chr17	44630000	44635000	507080	507090	0	0	0.4245552028	0.0000000000	0.0000000000
chr17	44600000	44605000	chr17	44985000	44990000	507084	507161	0	0	0.3153287206	0.0000000337	0.0000000362
chr17	44645000	44650000	chr17	44670000	44675000	507093	507098	0	0	0.3529233387	0.0000000450	0.0000000478
chr17	44770000	44775000	chr17	45020000	45025000	507118	507168	0	0	0.7876003114	0.0000000000	0.0000000000
chr17	44775000	44780000	chr17	44875000	44880000	507119	507139	0	0	0.7619733231	0.0000000000	0.0000000000
chr17	44775000	44780000	chr17	45130000	45135000	507119	507190	0	0	0.6384431346	0.0000000000	0.0000000000
chr17	44815000	44820000	chr17	45310000	45315000	507127	507226	0	0	0.3923787103	0.0000000000	0.0000000000
chr17	44910000	44915000	chr17	45125000	45130000	507146	507189	0	0	0.6372863462	0.0000000000	0.0000000000
chr17	44900000	44905000	chr17	45195000	45200000	507144	507203	0	0	0.4369969607	0.0000000000	0.0000000000
chr17	44915000	44920000	chr17	45020000	45025000	507147	507168	0	0	0.7572942629	0.0000000000	0.0000000000
chr17	44985000	44990000	chr17	45005000	45010000	507161	507165	0	0	0.3042887110	0.0000058422	0.0000058548
chr17	45025000	45030000	chr17	45125000	45130000	507169	507189	0	0	0.4624045462	0.0000000000	0.0000000000
chr17	45035000	45040000	chr17	45195000	45200000	507171	507203	0	0	0.4984113868	0.0000000000	0.0000000000
chr17	45100000	45105000	chr17	45125000	45130000	507184	507189	0	0	0.5140082204	0.0000000000	0.0000000000
chr17	45140000	45145000	chr17	45195000	45200000	507192	507203	0	0	0.7744679715	0.0000000000	0.0000000000
chr17	45140000	45145000	chr17	45380000	45385000	507192	507240	0	0	0.4859524323	0.0000000000	0.0000000000
chr17	45140000	45145000	chr17	45245000	45250000	507192	507213	0	0	0.3387071022	0.0000000025	0.0000000030
chr17	45145000	45150000	chr17	45315000	45320000	507193	507227	0	0	0.5342200373	0.0000000000	0.0000000000
chr17	45280000	45285000	chr17	45380000	45385000	507220	507240	0	0	0.6520377162	0.0000000000	0.0000000000
chr17	45220000	45225000	chr17	45590000	45595000	507208	507282	0	0	0.5985717827	0.0000000000	0.0000000000
chr17	45215000	45220000	chr17	45835000	45840000	507207	507331	0	0	0.6691903874	0.0000000000	0.0000000000
chr17	45220000	45225000	chr17	45265000	45270000	507208	507217	0	0	0.6467249751	0.0000000000	0.0000000000
chr17	45220000	45225000	chr17	45495000	45500000	507208	507263	0	0	0.4367771155	0.0000000002	0.0000000003
chr17	45215000	45220000	chr17	45635000	45640000	507207	507291	0	0	0.4291117128	0.0000000000	0.0000000000
chr17	45220000	45225000	chr17	45720000	45725000	507208	507308	0	0	0.3275640075	0.0000000088	0.0000000101
chr17	45275000	45280000	chr17	45315000	45320000	507219	507227	0	0	0.4571868536	0.0000000000	0.0000000000
chr17	45400000	45405000	chr17	45420000	45425000	507244	507248	0	0	0.5530381468	0.0000000000	0.0000000000
chr17	45400000	45405000	chr17	45840000	45845000	507244	507332	0	0	0.5561293460	0.0000000000	0.0000000000
chr17	45425000	45430000	chr17	45590000	45595000	507249	507282	0	0	0.5549870404	0.0000000000	0.0000000000
chr17	45410000	45415000	chr17	45715000	45720000	507246	507307	0	0	0.4502051588	0.0000000000	0.0000000000
chr17	45435000	45440000	chr17	45490000	45495000	507251	507262	0	0	0.6091885244	0.0000000000	0.0000000000
chr17	45500000	45505000	chr17	45590000	45595000	507264	507282	0	0	0.5661526472	0.0000000000	0.0000000000
chr17	45505000	45510000	chr17	45850000	45855000	507265	507334	0	0	0.4637102761	0.0000000008	0.0000000010
chr17	45645000	45650000	chr17	45840000	45845000	507293	507332	0	0	0.6882530133	0.0000000000	0.0000000000
chr17	45635000	45640000	chr17	45985000	45990000	507291	507361	0	0	0.3239843931	0.0000000132	0.0000000147
chr17	45655000	45660000	chr17	45700000	45705000	507295	507304	0	0	0.4905203062	0.0000000000	0.0000000000
chr17	45645000	45650000	chr17	45950000	45955000	507293	507354	0	0	0.3207619735	0.0000000188	0.0000000207
chr17	45720000	45725000	chr17	45830000	45835000	507308	507330	0	0	0.4862927021	0.0000000000	0.0000000000
chr17	45860000	45865000	chr17	45880000	45885000	507336	507340	0	0	0.4222945377	0.0000000001	0.0000000001
chr17	45905000	45910000	chr17	45940000	45945000	507345	507352	0	0	0.4729352335	0.0000000000	0.0000000000
chr17	46000000	46005000	chr17	46830000	46835000	507364	507530	0	0	0.5527613270	0.0000000000	0.0000000000
chr17	46000000	46005000	chr17	46210000	46215000	507364	507406	0	0	0.6063095568	0.0000000000	0.0000000000
chr17	46000000	46005000	chr17	46285000	46290000	507364	507421	0	0	0.7057386351	0.0000000000	0.0000000000
chr17	46010000	46015000	chr17	46035000	46040000	507366	507371	0	0	0.5893891416	0.0000000000	0.0000000000
chr17	46060000	46065000	chr17	46095000	46100000	507376	507383	0	0	0.3527093764	0.0000000106	0.0000000119
chr17	46195000	46200000	chr17	46285000	46290000	507403	507421	0	0	0.5305176453	0.0000000000	0.0000000000
chr17	46720000	46725000	chr17	46770000	46775000	507508	507518	0	0	0.7478342519	0.0000000000	0.0000000000
chr17	46715000	46720000	chr17	46825000	46830000	507507	507529	0	0	0.6873848061	0.0000000000	0.0000000000
chr17	46720000	46725000	chr17	46925000	46930000	507508	507549	0	0	0.5137399766	0.0000000000	0.0000000000
chr17	46780000	46785000	chr17	46825000	46830000	507520	507529	0	0	0.7533378240	0.0000000000	0.0000000000
chr17	46775000	46780000	chr17	46930000	46935000	507519	507550	0	0	0.4608685361	0.0000000000	0.0000000000
chr17	46785000	46790000	chr17	47000000	47005000	507521	507564	0	0	0.3209388429	0.0000000485	0.0000000514
chr17	46840000	46845000	chr17	46935000	46940000	507532	507551	0	0	0.7540232392	0.0000000000	0.0000000000
chr17	46840000	46845000	chr17	47000000	47005000	507532	507564	0	0	0.7518070137	0.0000000000	0.0000000000
chr17	46940000	46945000	chr17	47315000	47320000	507552	507627	0	0	0.4602594321	0.0000000000	0.0000000000
chr17	46945000	46950000	chr17	46995000	47000000	507553	507563	0	0	0.7553917065	0.0000000000	0.0000000000
chr17	46940000	46945000	chr17	47120000	47125000	507552	507588	0	0	0.4458429852	0.0000000000	0.0000000000
chr17	46945000	46950000	chr17	47210000	47215000	507553	507606	0	0	0.3345554639	0.0000000040	0.0000000047
chr17	47070000	47075000	chr17	47110000	47115000	507578	507586	0	0	0.4432740070	0.0000000000	0.0000000000
chr17	47070000	47075000	chr17	47320000	47325000	507578	507628	0	0	0.3125782085	0.0000002839	0.0000002892
chr17	47160000	47165000	chr17	47315000	47320000	507596	507627	0	0	0.5613673553	0.0000000000	0.0000000000
chr17	47140000	47145000	chr17	47165000	47170000	507592	507597	0	0	0.7301857279	0.0000000000	0.0000000000
chr17	47145000	47150000	chr17	47665000	47670000	507593	507697	0	0	0.5598051666	0.0000000000	0.0000000000
chr17	47170000	47175000	chr17	47610000	47615000	507598	507686	0	0	0.3327694776	0.0000000049	0.0000000057
chr17	47190000	47195000	chr17	47220000	47225000	507602	507608	0	0	0.5426029882	0.0000000000	0.0000000000
chr17	47230000	47235000	chr17	47310000	47315000	507610	507626	0	0	0.8027068575	0.0000000000	0.0000000000
chr17	47230000	47235000	chr17	47615000	47620000	507610	507687	0	0	0.6588994231	0.0000000000	0.0000000000
chr17	47225000	47230000	chr17	47490000	47495000	507609	507662	0	0	0.6370148018	0.0000000000	0.0000000000
chr17	47225000	47230000	chr17	47420000	47425000	507609	507648	0	0	0.3722404446	0.0000000000	0.0000000001
chr17	47315000	47320000	chr17	47615000	47620000	507627	507687	0	0	0.4540092816	0.0000000000	0.0000000000
chr17	47360000	47365000	chr17	47615000	47620000	507636	507687	0	0	0.6216861912	0.0000000000	0.0000000000
chr17	47420000	47425000	chr17	47465000	47470000	507648	507657	0	0	0.3153120219	0.0000001577	0.0000001617
chr17	47420000	47425000	chr17	47615000	47620000	507648	507687	0	0	0.3063740084	0.0000000864	0.0000000897
chr17	47495000	47500000	chr17	47800000	47805000	507663	507724	0	0	0.5127797155	0.0000000000	0.0000000000
chr17	47500000	47505000	chr17	47610000	47615000	507664	507686	0	0	0.7346985031	0.0000000000	0.0000000000
chr17	47500000	47505000	chr17	47530000	47535000	507664	507670	0	0	0.3215661065	0.0000004039	0.0000004102
chr17	47655000	47660000	chr17	47680000	47685000	507695	507700	0	0	0.6441436259	0.0000000000	0.0000000000
chr17	47695000	47700000	chr17	47795000	47800000	507703	507723	0	0	0.8363602893	0.0000000000	0.0000000000
chr17	47695000	47700000	chr17	47885000	47890000	507703	507741	0	0	0.5399705934	0.0000000000	0.0000000000
chr17	47700000	47705000	chr17	47735000	47740000	507704	507711	0	0	0.3402394011	0.0000000377	0.0000000403
chr17	47840000	47845000	chr17	47885000	47890000	507732	507741	0	0	0.7905093041	0.0000000000	0.0000000000
chr17	47835000	47840000	chr17	47945000	47950000	507731	507753	0	0	0.6764122706	0.0000000000	0.0000000000
chr17	47840000	47845000	chr17	48015000	48020000	507732	507767	0	0	0.7091640093	0.0000000000	0.0000000000
chr17	47835000	47840000	chr17	48105000	48110000	507731	507785	0	0	0.4367457652	0.0000000000	0.0000000000
chr17	47845000	47850000	chr17	48615000	48620000	507733	507887	0	0	0.4632081901	0.0000000000	0.0000000000
chr17	47895000	47900000	chr17	48015000	48020000	507743	507767	0	0	0.6746569261	0.0000000000	0.0000000000
chr17	47900000	47905000	chr17	47940000	47945000	507744	507752	0	0	0.6402616906	0.0000000000	0.0000000000
chr17	47975000	47980000	chr17	48015000	48020000	507759	507767	0	0	0.6336404383	0.0000000000	0.0000000000
chr17	47970000	47975000	chr17	48130000	48135000	507758	507790	0	0	0.5191572772	0.0000000000	0.0000000000
chr17	47975000	47980000	chr17	48620000	48625000	507759	507888	0	0	0.3344055074	0.0000000041	0.0000000048
chr17	48025000	48030000	chr17	48125000	48130000	507769	507789	0	0	0.8008234939	0.0000000000	0.0000000000
chr17	48025000	48030000	chr17	48615000	48620000	507769	507887	0	0	0.7089527035	0.0000000000	0.0000000000
chr17	48025000	48030000	chr17	48240000	48245000	507769	507812	0	0	0.4731462916	0.0000000000	0.0000000000
chr17	48025000	48030000	chr17	48480000	48485000	507769	507860	0	0	0.4363282769	0.0000000000	0.0000000000
chr17	48030000	48035000	chr17	48070000	48075000	507770	507778	0	0	0.6217812893	0.0000000000	0.0000000000
chr17	48025000	48030000	chr17	48330000	48335000	507769	507830	0	0	0.4786206095	0.0000000000	0.0000000000
chr17	48025000	48030000	chr17	48190000	48195000	507769	507802	0	0	0.3440935852	0.0000000013	0.0000000016
chr17	48045000	48050000	chr17	48905000	48910000	507773	507945	0	0	0.3357564663	0.0000000035	0.0000000041
chr17	48075000	48080000	chr17	48615000	48620000	507779	507887	0	0	0.4339185308	0.0000000000	0.0000000000
chr17	48080000	48085000	chr17	48125000	48130000	507780	507789	0	0	0.5096161464	0.0000000000	0.0000000000
chr17	48155000	48160000	chr17	48605000	48610000	507795	507885	0	0	0.5934243611	0.0000000000	0.0000000000
chr17	48155000	48160000	chr17	48330000	48335000	507795	507830	0	0	0.6110383423	0.0000000000	0.0000000000
chr17	48150000	48155000	chr17	48470000	48475000	507794	507858	0	0	0.3968825673	0.0000000000	0.0000000000
chr17	48155000	48160000	chr17	48190000	48195000	507795	507802	0	0	0.3082708073	0.0000007555	0.0000007641
chr17	48150000	48155000	chr17	48245000	48250000	507794	507813	0	0	0.3452933280	0.0000000011	0.0000000014
chr17	48210000	48215000	chr17	48610000	48615000	507806	507886	0	0	0.4045951671	0.0000000000	0.0000000000
chr17	48255000	48260000	chr17	48610000	48615000	507815	507886	0	0	0.4358088088	0.0000000000	0.0000000000
chr17	48265000	48270000	chr17	48315000	48320000	507817	507827	0	0	0.3765141468	0.0000000001	0.0000000002
chr17	48295000	48300000	chr17	48770000	48775000	507823	507918	0	0	0.3304770156	0.0000000064	0.0000000073
chr17	48315000	48320000	chr17	48605000	48610000	507827	507885	0	0	0.4653559915	0.0000000000	0.0000000000
chr17	48350000	48355000	chr17	48485000	48490000	507834	507861	0	0	0.4927678074	0.0000000000	0.0000000000
chr17	48435000	48440000	chr17	48580000	48585000	507851	507880	0	0	0.3575153823	0.0000000003	0.0000000003
chr17	48490000	48495000	chr17	48580000	48585000	507862	507880	0	0	0.8032148374	0.0000000000	0.0000000000
chr17	48600000	48605000	chr17	48620000	48625000	507884	507888	0	0	0.3720578067	0.0000000174	0.0000000192
chr17	48670000	48675000	chr17	48875000	48880000	507898	507939	0	0	0.6883655269	0.0000000000	0.0000000000
chr17	48675000	48680000	chr17	48790000	48795000	507899	507922	0	0	0.8616330325	0.0000000000	0.0000000000
chr17	48675000	48680000	chr17	49035000	49040000	507899	507971	0	0	0.6074537518	0.0000000000	0.0000000000
chr17	48675000	48680000	chr17	48715000	48720000	507899	507907	0	0	0.6091063016	0.0000000000	0.0000000000
chr17	48670000	48675000	chr17	49225000	49230000	507898	508009	0	0	0.3657862507	0.0000000001	0.0000000001
chr17	48725000	48730000	chr17	48790000	48795000	507909	507922	0	0	0.8008716978	0.0000000000	0.0000000000
chr17	48725000	48730000	chr17	49035000	49040000	507909	507971	0	0	0.4267117060	0.0000000000	0.0000000000
chr17	48805000	48810000	chr17	48875000	48880000	507925	507939	0	0	0.8600950941	0.0000000000	0.0000000000
chr17	48810000	48815000	chr17	49035000	49040000	507926	507971	0	0	0.8036269544	0.0000000000	0.0000000000
chr17	48805000	48810000	chr17	49225000	49230000	507925	508009	0	0	0.4934259359	0.0000000000	0.0000000000
chr17	48805000	48810000	chr17	49285000	49290000	507925	508021	0	0	0.3315929801	0.0000000056	0.0000000065
chr17	48935000	48940000	chr17	49030000	49035000	507951	507970	0	0	0.7500327307	0.0000000000	0.0000000000
chr17	48895000	48900000	chr17	49225000	49230000	507943	508009	0	0	0.3506548615	0.0000000006	0.0000000007
chr17	48945000	48950000	chr17	49220000	49225000	507953	508008	0	0	0.3459494448	0.0000000010	0.0000000013
chr17	49055000	49060000	chr17	49225000	49230000	507975	508009	0	0	0.6828101979	0.0000000000	0.0000000000
chr17	49055000	49060000	chr17	49285000	49290000	507975	508021	0	0	0.4138989406	0.0000000000	0.0000000000
chr17	49065000	49070000	chr17	49395000	49400000	507977	508043	0	0	0.4123238062	0.0000000000	0.0000000000
chr17	49060000	49065000	chr17	49095000	49100000	507976	507983	0	0	0.3947323687	0.0000000001	0.0000000001
chr17	49180000	49185000	chr17	49225000	49230000	508000	508009	0	0	0.6279021557	0.0000000000	0.0000000000
chr17	49175000	49180000	chr17	49290000	49295000	507999	508022	0	0	0.5988115612	0.0000000000	0.0000000000
chr17	49225000	49230000	chr17	49395000	49400000	508009	508043	0	0	0.6215919763	0.0000000000	0.0000000000
chr17	49220000	49225000	chr17	49550000	49555000	508008	508074	0	0	0.3894741013	0.0000000000	0.0000000000
chr17	49225000	49230000	chr17	49290000	49295000	508009	508022	0	0	0.5680879716	0.0000000000	0.0000000000
chr17	49310000	49315000	chr17	49395000	49400000	508026	508043	0	0	0.7635726298	0.0000000000	0.0000000000
chr17	49310000	49315000	chr17	49550000	49555000	508026	508074	0	0	0.7633699153	0.0000000000	0.0000000000
chr17	49315000	49320000	chr17	49705000	49710000	508027	508105	0	0	0.4100330484	0.0000000000	0.0000000000
chr17	49425000	49430000	chr17	49550000	49555000	508049	508074	0	0	0.6931628561	0.0000000000	0.0000000000
chr17	49430000	49435000	chr17	49700000	49705000	508050	508104	0	0	0.6160542096	0.0000000000	0.0000000000
chr17	49430000	49435000	chr17	49780000	49785000	508050	508120	0	0	0.4248024541	0.0000000000	0.0000000000
chr17	49430000	49435000	chr17	49845000	49850000	508050	508133	0	0	0.4552402990	0.0000000000	0.0000000000
chr17	49500000	49505000	chr17	49545000	49550000	508064	508073	0	0	0.4290580712	0.0000000000	0.0000000000
chr17	49565000	49570000	chr17	49780000	49785000	508077	508120	0	0	0.8027464732	0.0000000000	0.0000000000
chr17	49560000	49565000	chr17	49845000	49850000	508076	508133	0	0	0.7999159397	0.0000000000	0.0000000000
chr17	49565000	49570000	chr17	49995000	50000000	508077	508163	0	0	0.7761400157	0.0000000000	0.0000000000
chr17	49575000	49580000	chr17	49685000	49690000	508079	508101	0	0	0.6004800020	0.0000000000	0.0000000000
chr17	49580000	49585000	chr17	49615000	49620000	508080	508087	0	0	0.4549881827	0.0000000000	0.0000000000
chr17	49575000	49580000	chr17	50060000	50065000	508079	508176	0	0	0.3721029025	0.0000000000	0.0000000001
chr17	49630000	49635000	chr17	49685000	49690000	508090	508101	0	0	0.3378065057	0.0000000071	0.0000000082
chr17	49705000	49710000	chr17	49845000	49850000	508105	508133	0	0	0.7939918281	0.0000000000	0.0000000000
chr17	49705000	49710000	chr17	49995000	50000000	508105	508163	0	0	0.7314091723	0.0000000000	0.0000000000
chr17	49715000	49720000	chr17	49775000	49780000	508107	508119	0	0	0.7037907985	0.0000000000	0.0000000000
chr17	49785000	49790000	chr17	49995000	50000000	508121	508163	0	0	0.3580709320	0.0000000002	0.0000000003
chr17	49795000	49800000	chr17	49825000	49830000	508123	508129	0	0	0.6825545122	0.0000000000	0.0000000000
chr17	49870000	49875000	chr17	49990000	49995000	508138	508162	0	0	0.6875973708	0.0000000000	0.0000000000
chr17	49860000	49865000	chr17	50085000	50090000	508136	508181	0	0	0.7410537368	0.0000000000	0.0000000000
chr17	49865000	49870000	chr17	50315000	50320000	508137	508227	0	0	0.3725711756	0.0000000000	0.0000000001
chr17	49860000	49865000	chr17	50155000	50160000	508136	508195	0	0	0.4139276004	0.0000000000	0.0000000000
